film,filmLabel,book,bookLabel
http://www.wikidata.org/entity/Q7078516,Oedipus the King,http://www.wikidata.org/entity/Q148643,Oedipus Rex
http://www.wikidata.org/entity/Q14757140,Dokhtar-e zalem-bala,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q16651335,L'Origine du monde,http://www.wikidata.org/entity/Q148643,Oedipus Rex
http://www.wikidata.org/entity/Q17040759,Oedipus Rex,http://www.wikidata.org/entity/Q148643,Oedipus Rex
http://www.wikidata.org/entity/Q18357743,Hedda Gabler,http://www.wikidata.org/entity/Q176465,Hedda Gabler
http://www.wikidata.org/entity/Q19796595,Hedda Gabler,http://www.wikidata.org/entity/Q176465,Hedda Gabler
http://www.wikidata.org/entity/Q23710621,Hedda Gabler,http://www.wikidata.org/entity/Q176465,Hedda Gabler
http://www.wikidata.org/entity/Q23710622,Hedda Gabler,http://www.wikidata.org/entity/Q176465,Hedda Gabler
http://www.wikidata.org/entity/Q23710624,Hedda Gabler,http://www.wikidata.org/entity/Q176465,Hedda Gabler
http://www.wikidata.org/entity/Q68044795,Rave Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q84693711,The Tragedy of Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q106412837,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q118405167,Anyone but You,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q124215661,Hedda,http://www.wikidata.org/entity/Q176465,Hedda Gabler
http://www.wikidata.org/entity/Q257818,Throne of Blood,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q542866,Maqbool,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q929582,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q1305191,A Midsummer Night's Dream,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q1305200,A Midsummer Night's Dream,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q1471487,Men of Respect,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q2064278,Love's Labour's Lost,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost
http://www.wikidata.org/entity/Q2573008,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q3841961,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q6722791,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q6722794,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q6722796,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q6722798,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q14955376,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q15934383,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q27940690,Veeram,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q28224687,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q28548559,Thane of East County,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q29322698,Macbeth,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q110931235,#ShakespearesShitstorm,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q137546029,Ariel,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q139238471,A Midsummer Night's Cream,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q140363105,The Tempest,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q27178,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q120231,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q898721,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q1393651,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q1422824,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q1501773,O,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q1865423,Prince of the Himalayas,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q2036869,Othello,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2250645,Othello,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2481391,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q2704454,Othello,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2737200,Omkara,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q3015278,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q3614384,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q3782878,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q3887056,Otello,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q5903902,Huapango,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q6353285,Kaliyattam,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q6372724,Karmayogi,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q6533081,Let the Devil Wear Black,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q7621346,Strange Brew,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q7685719,Doubt,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q7713773,The Angel of Vengeance – The Female Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q14755260,Rebellion,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q15726236,Haider,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q18752821,Khoon Ka Khoon,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q20413990,Deadly Jealousy,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q28970966,Othello,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q30597804,Ophelia,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q100265390,The Boss,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q113551457,Q113551457,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q131304280,Non sono quello che sono,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q463313,Romeo + Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q478579,The Tempest,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q517265,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q753677,Gnomeo & Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1057313,Tempest,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q1081181,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1158741,Tromeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1236153,Prospero's Books,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q1331230,Forbidden Planet,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q1758089,Romeo & Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q2716956,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q3404244,Private Romeo,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q3441351,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q3769466,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q3940834,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q4939863,Bollywood Queen,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q5139014,Make Your Move,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q7363128,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q17017632,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q20649699,Romeo and Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q24904727,Gnomeo and Juliet 2: Sherlock Gnomes,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q25410693,Juliet and Romeo,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q27038216,Rwanda & Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q56669227,Q56669227,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q62307501,Kırık Kalpler Bankası,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q72322448,We Are Neither Romeo Nor Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q87070591,Romulo & Julita,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q106767918,Romeo & Juliet,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q113505435,Q113505435,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q117265624,Romeo and Juliet: A Love Song,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q123403594,Hamlet,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q130646686,A Herança,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q132146913,Juliet & Romeo,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1042731,Nada Sōsō,http://www.wikidata.org/entity/Q4209411,Nada Sōsō
http://www.wikidata.org/entity/Q56524188,God Bless the Broken Road,http://www.wikidata.org/entity/Q4926210,Bless the Broken Road
http://www.wikidata.org/entity/Q134548431,The Black Ball,http://www.wikidata.org/entity/Q134547946,La bola negra
http://www.wikidata.org/entity/Q201215,My Fair Lady,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q655943,Hercules Unchained,http://www.wikidata.org/entity/Q506546,Seven against Thebes
http://www.wikidata.org/entity/Q1076226,Antony and Cleopatra,http://www.wikidata.org/entity/Q606830,Antony and Cleopatra
http://www.wikidata.org/entity/Q1125451,My Own Private Idaho,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1"
http://www.wikidata.org/entity/Q1196539,Pygmalion,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q1326400,Electra,http://www.wikidata.org/entity/Q540161,Electra
http://www.wikidata.org/entity/Q2397573,The Sea Gull,http://www.wikidata.org/entity/Q650063,The Seagull
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1"
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q2666590,Pygmalion,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q3334754,Afternoon,http://www.wikidata.org/entity/Q650063,The Seagull
http://www.wikidata.org/entity/Q3845426,Antony and Cleopatra,http://www.wikidata.org/entity/Q606830,Antony and Cleopatra
http://www.wikidata.org/entity/Q4362440,Q4362440,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q4506765,The Seagull,http://www.wikidata.org/entity/Q650063,The Seagull
http://www.wikidata.org/entity/Q4506766,The Seagull (2005 film),http://www.wikidata.org/entity/Q650063,The Seagull
http://www.wikidata.org/entity/Q4661324,Aakasha Gopuram,http://www.wikidata.org/entity/Q641378,The Master Builder
http://www.wikidata.org/entity/Q7263005,Pygmalion,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q7263007,Pygmalion,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q10543350,Perhaps a Gentleman,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q10543351,Perhaps a Gentleman,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q16249764,Days and Nights,http://www.wikidata.org/entity/Q650063,The Seagull
http://www.wikidata.org/entity/Q18152535,A Master Builder,http://www.wikidata.org/entity/Q641378,The Master Builder
http://www.wikidata.org/entity/Q20649932,The Seagull,http://www.wikidata.org/entity/Q650063,The Seagull
http://www.wikidata.org/entity/Q48672619,Pygmalion,http://www.wikidata.org/entity/Q637200,Pygmalion
http://www.wikidata.org/entity/Q54801155,The King,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1"
http://www.wikidata.org/entity/Q124619808,The Imaginary Invalid,http://www.wikidata.org/entity/Q588161,The Imaginary Invalid
http://www.wikidata.org/entity/Q133457422,Antony and Cleopatra,http://www.wikidata.org/entity/Q606830,Antony and Cleopatra
http://www.wikidata.org/entity/Q72925,She's the Man,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q571173,Tartuffe,http://www.wikidata.org/entity/Q205875,Tartuffe
http://www.wikidata.org/entity/Q673821,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q1059540,Caesar Must Die,http://www.wikidata.org/entity/Q215750,Julius Caesar
http://www.wikidata.org/entity/Q1525083,Twelfth Night,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q2067101,Peer Gynt,http://www.wikidata.org/entity/Q208094,Peer Gynt
http://www.wikidata.org/entity/Q3189841,Julius Caesar,http://www.wikidata.org/entity/Q215750,Julius Caesar
http://www.wikidata.org/entity/Q3227533,Le tartuffe,http://www.wikidata.org/entity/Q205875,Tartuffe
http://www.wikidata.org/entity/Q3374192,Peer Gynt,http://www.wikidata.org/entity/Q208094,Peer Gynt
http://www.wikidata.org/entity/Q4452183,Tartuffe (1992 film),http://www.wikidata.org/entity/Q205875,Tartuffe
http://www.wikidata.org/entity/Q6051141,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q7160371,Peer Gynt,http://www.wikidata.org/entity/Q208094,Peer Gynt
http://www.wikidata.org/entity/Q7751039,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q16386561,King Lear,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q17775920,Peer Gynt from the Streets,http://www.wikidata.org/entity/Q208094,Peer Gynt
http://www.wikidata.org/entity/Q18709041,Peer Gynt,http://www.wikidata.org/entity/Q208094,Peer Gynt
http://www.wikidata.org/entity/Q19891343,Dil Farosh,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q21035764,A Woman of No Importance,http://www.wikidata.org/entity/Q203585,A Woman of No Importance
http://www.wikidata.org/entity/Q21401902,Peer Gynt,http://www.wikidata.org/entity/Q208094,Peer Gynt
http://www.wikidata.org/entity/Q60839324,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60839326,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60839334,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60839443,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60854356,Q60854356,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q106937835,Q106937835,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q546446,The Forgotten Pistolero,http://www.wikidata.org/entity/Q249769,Oresteia
http://www.wikidata.org/entity/Q575412,Antigone,http://www.wikidata.org/entity/Q241077,Antigone
http://www.wikidata.org/entity/Q655943,Hercules Unchained,http://www.wikidata.org/entity/Q294001,Oedipus at Colonus
http://www.wikidata.org/entity/Q931557,Medea,http://www.wikidata.org/entity/Q286381,Medea
