id,rating,votes,spectacle,spectacle_v
580,5.2,82342.0,0.35312383414560755,0.2742372094213907
581,6.4,21825.0,-0.5101707821428968,-0.7106714849653977
582,7.6,309593.0,-0.12890238487277447,0.051865309574846946
583,7.2,898.0,0.6848462408240815,0.3696583044220041
585,8.2,1031802.0,1.2175653768506283,0.8144021041150916
590,7.3,3963.0,-0.46246023464259006,-0.6152503899647843
594,7.0,11230.0,0.29263080123050034,0.2742372094213907
598,7.1,4493.0,-0.01771643494950258,0.2742372094213907
600,8.0,238556.0,0.9607619725464102,0.8951543908648253
607,7.2,6251.0,0.9203858291715431,0.8144021041150916
608,7.9,160639.0,0.849576022623138,0.6727824910182817
609,5.4,9686.0,-0.09579490349833902,-0.2659276852723102
610,6.4,37.0,-0.38581714371870707,-0.4882995851188539
611,5.7,64779.0,0.08304138679875712,-0.2659276852723102
612,7.1,154094.0,-0.04092704853931526,-0.39287849011824055
616,6.8,166712.0,0.9607619725464102,0.8951543908648253
617,7.7,10811.0,0.07025890138395659,-0.17050659027169682
618,6.4,6537.0,0.6607315099997048,1.0367740039616353
619,6.9,131202.0,0.29263080123050034,0.2742372094213907
620,7.6,129211.0,0.7283818503735291,0.8144021041150916
623,7.0,52939.0,1.2175653768506283,0.8144021041150916
624,8.0,292095.0,-0.15211299846258716,-0.6152503899647843
627,7.4,17702.0,-0.15628793641344624,-0.2659276852723102
629,7.6,20374.0,0.8598927962564359,0.8144021041150916
630,7.0,78479.0,0.29263080123050034,0.2742372094213907
631,8.0,60388.0,1.0387290865535321,0.8144021041150916
635,7.2,6821.0,0.07025890138395659,-0.17050659027169682
636,7.8,166855.0,-0.9590895197868433,-1.2508363796590987
637,7.7,27630.0,0.18144485130722846,0.051865309574846946
638,7.3,14097.0,-0.12890238487277447,0.051865309574846946
639,6.8,25859.0,1.2175653768506283,0.8144021041150916
641,6.6,10191.0,1.2175653768506283,0.8144021041150916
643,6.9,246238.0,0.29263080123050034,0.2742372094213907
645,5.1,1113.0,-0.8418931888213708,-0.8060925799660111
647,5.6,10549.0,0.29263080123050034,0.2742372094213907
648,6.0,7452.0,1.2175653768506283,0.8144021041150916
650,6.9,279101.0,0.07025890138395659,-0.17050659027169682
651,6.7,150414.0,0.6030893919522177,0.8951543908648253
653,6.5,239132.0,-0.38581714371870707,-0.4882995851188539
655,7.7,62119.0,-0.3309492887596834,-0.6152503899647843
660,7.7,50871.0,-0.577821122516721,-0.4882995851188539
661,7.3,22539.0,-0.2674738863367181,-0.4882995851188539
662,7.4,70838.0,0.4919034420289458,0.6727824910182817
665,7.3,14476.0,-0.6010317361065337,-1.155415284658485
666,7.4,15658.0,0.6303635889511752,0.5920302042685478
667,7.2,12597.0,0.07025890138395659,-0.17050659027169682
669,6.7,28676.0,0.29263080123050034,0.2742372094213907
672,7.8,81764.0,0.451527298654079,0.5920302042685478
674,7.5,109340.0,0.741549538874447,0.8144021041150916
676,7.2,672078.0,1.3287513267739002,1.0367740039616353
679,7.7,120021.0,1.3964016671477246,0.8144021041150916
681,6.9,111886.0,0.29263080123050034,0.2742372094213907
683,7.2,78288.0,0.18144485130722846,0.051865309574846946
684,8.0,585784.0,0.6030893919522177,0.8951543908648253
685,7.8,127231.0,0.9607619725464102,0.8951543908648253
686,6.8,68149.0,0.18144485130722846,0.051865309574846946
687,7.3,123719.0,-0.19982354596289387,-0.7106714849653977
688,8.1,657224.0,0.7960321907473533,0.5920302042685478
689,7.5,139881.0,1.0387290865535321,0.8144021041150916
690,7.8,85361.0,0.07025890138395659,-0.17050659027169682
691,8.0,311092.0,1.2175653768506283,0.8144021041150916
692,7.8,177423.0,0.29263080123050034,0.2742372094213907
694,7.5,456817.0,0.6503033818246927,0.2742372094213907
696,6.8,33575.0,0.6503033818246927,0.2742372094213907
697,6.8,21495.0,0.07025890138395659,-0.17050659027169682
698,8.2,469127.0,1.1063794269273564,0.5920302042685478
701,8.1,203294.0,0.029994112550804124,0.3696583044220041
703,7.5,101539.0,0.43835961015316105,0.5920302042685478
705,7.2,340427.0,1.2175653768506283,0.8144021041150916
706,5.8,3127.0,-1.2866369885144584,-1.695580179352186
707,6.2,32978.0,1.0992221194686393,0.8144021041150916
715,7.3,312862.0,0.18144485130722846,0.051865309574846946
717,7.7,338312.0,-0.28779888229635303,-0.2659276852723102
718,7.2,120129.0,-0.06683293763677388,0.051865309574846946
719,8.4,1223475.0,0.07025890138395659,-0.17050659027169682
722,8.6,815142.0,0.748706846333164,0.5920302042685478
725,7.2,102735.0,1.2175653768506283,0.8144021041150916
726,7.5,315140.0,1.2175653768506283,0.8144021041150916
733,5.5,373.0,-0.38581714371870707,-0.4882995851188539
736,5.4,227.0,0.22877019572141788,0.051865309574846946
739,2.8,13309.0,-0.27463119379543516,-0.2659276852723102
740,7.2,16424.0,0.29263080123050034,0.2742372094213907
741,7.6,547078.0,1.2175653768506283,0.8144021041150916
742,6.1,20908.0,-0.6558995910655575,-1.0284644798125548
745,5.8,15564.0,0.33995614564468973,0.2742372094213907
748,6.6,147849.0,0.29263080123050034,0.2742372094213907
749,7.6,13203.0,0.5391174319014208,0.051865309574846946
750,7.4,8876.0,-0.12890238487277447,0.051865309574846946
751,6.6,3206.0,0.29263080123050034,0.2742372094213907
753,6.3,652.0,-0.9861866201190782,-0.7106714849653977
754,7.2,7606.0,0.5391174319014208,0.051865309574846946
755,6.9,6276.0,0.5391174319014208,0.051865309574846946
756,7.3,6942.0,0.29263080123050034,0.2742372094213907
757,6.0,538.0,-0.01771643494950258,0.2742372094213907
758,5.5,68134.0,0.35312383414560755,0.2742372094213907
759,7.8,35182.0,0.3271736602298892,0.3696583044220041
761,7.9,24899.0,0.40202559288069034,0.2742372094213907
763,7.1,8913.0,-0.01771643494950258,0.2742372094213907
766,7.5,549871.0,0.9072181406706252,0.8144021041150916
768,7.6,235879.0,1.2175653768506283,0.8144021041150916
769,7.1,10234.0,0.741549538874447,0.8144021041150916
770,7.7,21345.0,-0.12890238487277447,0.051865309574846946
773,8.0,198890.0,0.9607619725464102,0.8951543908648253
775,6.2,92338.0,0.6030893919522177,0.8951543908648253
776,7.3,250875.0,0.29263080123050034,0.2742372094213907
777,6.2,69206.0,0.03582739692628212,0.3549894961711244
778,6.6,1753.0,0.6503033818246927,0.2742372094213907
779,7.2,1956.0,0.29263080123050034,0.2742372094213907
782,5.8,25839.0,0.623206281492458,0.8144021041150916
783,6.3,235299.0,0.6503033818246927,0.2742372094213907
784,7.0,274354.0,0.6503033818246927,0.2742372094213907
785,6.7,10780.0,0.5391174319014208,0.051865309574846946
787,6.0,56620.0,0.6503033818246927,0.2742372094213907
788,6.9,229414.0,0.29263080123050034,0.2742372094213907
790,5.6,17162.0,0.2013846441807461,-0.2659276852723102
791,5.4,162066.0,-0.20698085342161088,-0.4882995851188539
794,7.3,1743.0,-0.46246023464259006,-0.6152503899647843
795,7.0,12423.0,0.6503033818246927,0.2742372094213907
801,7.0,70037.0,0.6503033818246927,0.2742372094213907
804,7.7,169282.0,0.9275431366302603,0.5920302042685478
807,7.3,1189.0,-0.25304127934477566,0.051865309574846946
808,7.2,13487.0,0.6503033818246927,0.2742372094213907
809,7.7,17858.0,0.10463130124941665,0.051865309574846946
810,7.5,16994.0,-0.0797858821855032,0.2742372094213907
811,7.9,60213.0,0.741549538874447,0.8144021041150916
812,6.1,241248.0,0.6503033818246927,0.2742372094213907
813,7.1,407297.0,-0.12890238487277447,0.051865309574846946
814,6.4,88087.0,0.6503033818246927,0.2742372094213907
815,6.9,74415.0,0.9072181406706252,0.8144021041150916
816,7.6,27077.0,0.42540666560443174,0.8144021041150916
817,6.4,83320.0,0.6503033818246927,0.2742372094213907
819,7.8,68272.0,1.0387290865535321,0.8144021041150916
820,6.8,3061.0,0.8023620327506631,1.2936996724617162
821,6.7,246519.0,-0.12890238487277447,0.051865309574846946
823,7.3,169016.0,0.6503033818246927,0.2742372094213907
824,5.5,9398.0,-0.38581714371870707,-0.4882995851188539
